"","chunkNo","seed","reps","n_bar","J","alpha","type","p","s","default","cov_x","scale","base_mean_x","sigma_x","mean_r","sigma_r","snr","mean_noise","sigma_noise","mean_adj_r_squared","mean_agreement","mean_icc","mean_y_rmse_fixed","mean_beta_rmse_fixed","mean_sensitivity_fixed","mean_specificity_fixed","mean_precision_fixed","mean_recall_fixed","mean_F1_fixed","mean_s_hat_fixed","mean_y_rmse_mixed","mean_beta_rmse_mixed","mean_sensitivity_mixed","mean_specificity_mixed","mean_precision_mixed","mean_recall_mixed","mean_F1_mixed","mean_s_hat_mixed","sd_adj_r_squared","sd_agreement","sd_icc","sd_y_rmse_fixed","sd_beta_rmse_fixed","sd_sensitivity_fixed","sd_specificity_fixed","sd_precision_fixed","sd_recall_fixed","sd_F1_fixed","sd_s_hat_fixed","sd_y_rmse_mixed","sd_beta_rmse_mixed","sd_sensitivity_mixed","sd_specificity_mixed","sd_precision_mixed","sd_recall_mixed","sd_F1_mixed","sd_s_hat_mixed"
"532",36,53,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,0,1.28,0,1,0.474319734324041,0.692162162162162,0.0186061961698174,18.5123544446054,0.594282387401547,0.381481481481481,0.819230769230769,0.621652296215178,0.381481481481481,0.47176760265591,49.7,11.5884068794856,1.21975995591031,0.554938271604938,0.599038461538462,0.51901743549355,0.554938271604938,0.536150392663737,86.65,0.0314527202651288,0.0310999386173015,0.0266826940377225,0.852366083945456,0.0279543496197634,0.047545418562698,0.0286939303358562,0.0447718367568572,0.047545418562698,0.0450169599069493,5.10005159932618,0.870601594675247,0.11563893573232,0.0421002993247604,0.0379649111054057,0.0364067331408208,0.0421002993247604,0.0374906713125124,3.71731368768249
"533",36,636,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,0,0.3,0,1,0.181345018762933,0.628108108108108,0.0227259917553783,37.7069272977756,0.695785458911352,0.219135802469136,0.863461538461539,0.562861716020992,0.219135802469136,0.313524222734761,31.95,21.9372672322759,2.26346565658969,0.537037037037037,0.562980769230769,0.489781415472306,0.537037037037037,0.511839328828418,88.95,0.0470834950553749,0.037882517818646,0.0187154311256579,1.28414077160164,0.0479088683576083,0.036683388481191,0.043630408911105,0.086911982904438,0.036683388481191,0.0457999154810823,5.58640266511841,1.41305354335565,0.172284989429325,0.057139361786628,0.0568832439413888,0.0520158392356943,0.057139361786628,0.0520114178455358,5.67056109727201
"534",36,686,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,0.5,0.3,0,1,0.234593021410569,0.631621621621622,0.156706418188178,64.9572327124291,0.928342269188756,0.215432098765432,0.847596153846154,0.528115580906,0.215432098765432,0.304898097980542,33.3,37.4308262412849,4.2195603825435,0.514197530864198,0.530769230769231,0.460623881766452,0.514197530864198,0.485799798505959,90.45,0.0505693725947157,0.031336387266099,0.0407215676151646,3.95645370417196,0.0862100730182954,0.0359321886518288,0.0386225123266751,0.0857961489442124,0.0359321886518288,0.0473304250030638,4.37817553926651,2.41544981269767,0.429656521784213,0.0516495636381636,0.0437417964013091,0.0446562365291975,0.0516495636381636,0.0471175750143174,3.11996963547977
"535",36,736,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,1,0.3,0,1,0.221074290481731,0.601351351351351,0.213367267682538,113.100396445455,1.14259255916807,0.168518518518519,0.847596153846154,0.462699265165024,0.168518518518519,0.246694324196384,29.5,66.0297061116012,6.87768457070679,0.516666666666667,0.502884615384615,0.44715707279527,0.516666666666667,0.479079567752671,93.55,0.0462628404922073,0.0264737101591622,0.0354516249121379,6.05038285375652,0.0965484934757055,0.0286817742356496,0.0231936571807117,0.0673637060634806,0.0286817742356496,0.0392738795590117,2.60566185147086,4.63319502194049,0.540758132507008,0.0503917382596892,0.0389768115749366,0.0342993148576902,0.0503917382596892,0.0399286185712893,5.06250406107699
"536",36,786,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,1.5,0.3,0,1,0.229039510270085,0.589459459459459,0.215977958686007,169.133397482801,1.41605265226327,0.12716049382716,0.880769230769231,0.451731476049939,0.12716049382716,0.197573689844855,22.7,94.4692961928026,10.4662918258313,0.518518518518518,0.520673076923077,0.457186613218854,0.518518518518518,0.48566658780836,91.85,0.0427503058185678,0.0333891603804288,0.0434000747373703,9.42285238195302,0.125853694666224,0.0453343865472409,0.0332208993439867,0.127908963092905,0.0453343865472409,0.0660527229656355,3.65772434286963,6.43272646094885,1.07103035455704,0.0440601390725528,0.0350560957682663,0.0312768101057599,0.0440601390725528,0.0355506868018839,4.3802787702683
"537",36,836,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,2,0.3,0,1,0.212857548435334,0.582972972972973,0.210291182403679,227.081487615405,1.57084916507756,0.0993827160493827,0.902403846153846,0.442099545004882,0.0993827160493827,0.161533879643893,18.2,128.949566555379,13.6740695587008,0.489506172839506,0.510576923076923,0.437325846740448,0.489506172839506,0.46169578343706,90.55,0.0390338218639142,0.027799764044592,0.0433678701751807,17.2824530954173,0.149384543023227,0.0306293861931069,0.027600464827124,0.11173656331088,0.0306293861931069,0.0471628561300447,3.44276510656004,12.1081216583768,1.69633420403603,0.0605176916500889,0.0403025964884676,0.0456382083436821,0.0605176916500889,0.0514542671492244,4.46595307208946
"538",36,886,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,2.5,0.3,0,1,0.225831922120647,0.567027027027027,0.227405819685847,271.712113361571,1.81143930030125,0.0882716049382716,0.917307692307692,0.450516881916313,0.0882716049382716,0.146490356614552,15.75,152.027446609153,16.3991171537499,0.509259259259259,0.510576923076923,0.447125253055329,0.509259259259259,0.475752797917461,92.15,0.0277181761523443,0.0359368002996641,0.0329499734178541,18.4860780372907,0.28141541812768,0.0318617228359406,0.0232198676729498,0.100291444983458,0.0318617228359406,0.046200117868517,3.9719410606747,11.6092392820425,1.55826956962175,0.063062261643914,0.0435522681646535,0.0433073120064411,0.063062261643914,0.050524431072395,5.65010479641982
"539",36,936,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,3,0.3,0,1,0.220998160916613,0.570810810810811,0.228149253810903,323.756512180229,1.92642914802145,0.0993827160493827,0.919711538461538,0.495657185951304,0.0993827160493827,0.165002796140338,16.4,183.761577460723,19.5676334324918,0.501851851851852,0.50625,0.442282137446233,0.501851851851852,0.469665159686604,92,0.0423951785107434,0.037874398106235,0.047510497334191,20.263050171544,0.256183227706079,0.0245201994938831,0.0246185078357685,0.113280102414677,0.0245201994938831,0.0389654107327495,2.5833474815685,19.7249043275608,1.77777108105148,0.045892761576327,0.0492543078532758,0.0331378723367295,0.045892761576327,0.0353484166238928,6.36602825861413
"540",36,986,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,3.5,0.3,0,1,0.214434594182675,0.551351351351351,0.218619313922797,382.316335047038,2.0131880030717,0.082716049382716,0.936057692307692,0.505216244668644,0.082716049382716,0.141645117347138,13.35,210.485038063333,23.2544579078317,0.517283950617284,0.503365384615385,0.448010619427141,0.517283950617284,0.479825075756139,93.55,0.0431996409153273,0.0233978778889924,0.0407164466297473,23.8555406485297,0.421299560793938,0.021975381650009,0.0209910463479774,0.117372331599749,0.021975381650009,0.0359731489174352,2.45539148984863,21.8963665246595,2.52865842276353,0.0433072327534686,0.0405883380915958,0.0312131184535981,0.0433072327534686,0.0345623423424841,5.12450254325134
"541",37,1037,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,4,0.3,0,1,0.216295460378616,0.545945945945946,0.212382683939279,443.935323243751,2.30411459091793,0.0617283950617284,0.9375,0.437361804861805,0.0617283950617284,0.107716201309865,11.5,250.775136705077,25.9410195940403,0.524691358024691,0.513461538461538,0.456294834149103,0.524691358024691,0.487833125202461,93.1,0.0287350210755849,0.0335511191756599,0.0433941929497806,30.2224708711614,0.400728344471289,0.0208130180351488,0.0196066504330066,0.125371719317709,0.0208130180351488,0.0350287881182412,2.32831540637839,18.2891452038144,3.06115352125537,0.0493014275727918,0.0365677487568427,0.0347768076459593,0.0493014275727918,0.0397689154866145,4.61005765462292
"542",37,104,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,0.5,1.28,0,1,0.521731824264674,0.69,0.366131148110244,30.8836421814911,0.730185236897717,0.352469135802469,0.786538461538462,0.56482339010187,0.352469135802469,0.433220815523693,50.75,19.0423839837086,2.03176664771516,0.509876543209877,0.556730769230769,0.471950940324692,0.509876543209877,0.489690918983414,87.4,0.0266104100071587,0.0315808055019564,0.0412577749807586,0.992795078634818,0.0461238676199827,0.0455770422887024,0.0461243157890409,0.0715125331700404,0.0455770422887024,0.0519171114993947,4.73369778680918,1.31979277479367,0.136285143694305,0.0587453348547245,0.0359639469630145,0.0366998218430675,0.0587453348547245,0.0449301557585836,5.55735643326175
"543",37,154,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,1,1.28,0,1,0.552613481644529,0.662702702702703,0.496386681660797,53.8226443819472,0.94615398449872,0.285802469135802,0.809615384615385,0.541718457451295,0.285802469135802,0.373630949612739,42.95,32.3987748842656,3.42350687732534,0.519135802469136,0.542307692307692,0.46918743320604,0.519135802469136,0.492449204510482,89.65,0.0305370894282861,0.0312442374833805,0.0335392406123311,3.03812020196788,0.0815769584987767,0.0407052831702804,0.0429560188771046,0.0837094100956414,0.0407052831702804,0.0526714477063997,3.50150343649545,2.71257242977012,0.224175872988288,0.0502642245629539,0.0432720421938638,0.0368093905473431,0.0502642245629539,0.0403307602199423,5.47025449229982
"544",37,204,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,1.5,1.28,0,1,0.559765826380509,0.645405405405405,0.538760929220469,79.1745830026974,1.10437401692967,0.231481481481481,0.822596153846154,0.503055544027221,0.231481481481481,0.316208046829648,37.2,46.383118402547,5.02848233531044,0.5,0.533653846153846,0.454414369653407,0.5,0.475681799191386,89,0.0251349696445503,0.0409941432413587,0.0250642770716807,2.94197450905114,0.0901193899266303,0.0423662185897074,0.0281589879931082,0.0661439856211855,0.0423662185897074,0.0507938254630399,4.20025061908904,2.93279891817201,0.477664365544046,0.0586633455128092,0.0378879291179044,0.0394334287905528,0.0586633455128092,0.0466024296390623,5.62887293570532
"545",37,254,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,2,1.28,0,1,0.560579042307255,0.633783783783784,0.547450020715101,107.527366834463,1.23188969864701,0.187654320987654,0.840865384615385,0.480386263119145,0.187654320987654,0.269059279181323,31.75,62.4524383714518,6.57104881741643,0.50679012345679,0.525480769230769,0.454283677460337,0.50679012345679,0.47886002404372,90.4,0.027766330437252,0.0449819377759277,0.0338278662484285,4.77210377952406,0.126616051300913,0.0381256518135743,0.0343833598028146,0.0836620263372623,0.0381256518135743,0.0497937867376778,3.90512483795333,3.00778965030282,0.608586458174562,0.0426680970448274,0.0397402565969858,0.0342892805161792,0.0426680970448274,0.0364905717688143,4.24759994151496
"546",37,304,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,2.5,1.28,0,1,0.552551229545861,0.617837837837838,0.549947729282742,131.097269160752,1.3383361890521,0.156172839506173,0.851442307692308,0.452535093666412,0.156172839506173,0.231346115217361,28.1,74.9326772283975,8.0525348622696,0.496913580246914,0.526442307692308,0.448864872550226,0.496913580246914,0.471443944011448,89.5,0.0249243468486969,0.0234044494037657,0.02556279670073,6.91060559779321,0.104560310713442,0.0354376338521099,0.0338125235478872,0.0914099103277735,0.0354376338521099,0.0486258149075543,3.82374850527319,6.76458730401532,0.826210067664351,0.0635690483901978,0.0366309026671287,0.046115592907682,0.0635690483901978,0.053568970073111,4.08463101470816
"547",37,354,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,3,1.28,0,1,0.565515337453903,0.603783783783784,0.565920871412593,157.66285975305,1.49598600031839,0.152469135802469,0.870192307692308,0.476161119852564,0.152469135802469,0.230228569502953,25.85,88.4127445815975,9.91432809928697,0.515432098765432,0.507692307692308,0.44955625294285,0.515432098765432,0.479727561536052,92.95,0.0308812469999204,0.0282837275439691,0.0236634572823086,10.4695516816197,0.186454931422562,0.0365519456393706,0.025630480287653,0.0907046400112965,0.0365519456393706,0.0508485375616735,3.54334067765079,8.75357909303681,0.955984632240335,0.0478774818355366,0.0482890059013167,0.0352672029211829,0.0478774818355366,0.0375670944729499,6.16846820531645
"548",37,404,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,3.5,1.28,0,1,0.56193871408854,0.589459459459459,0.545911588747898,185.719874326836,1.52524689096213,0.131481481481481,0.8875,0.47773988692467,0.131481481481481,0.205785439627753,22.35,106.846244200668,11.0867397210922,0.515432098765432,0.502403846153846,0.446763033489109,0.515432098765432,0.478365005915227,93.5,0.0365781622773477,0.0292131506939096,0.0235606331533322,11.6828947358014,0.107685558336945,0.0260432384070728,0.0237789637188068,0.0841455064429823,0.0260432384070728,0.0387322103382401,2.53968501984006,8.28052328023031,1.21766354984813,0.0463450036178119,0.0439941523463367,0.0362795496128862,0.0463450036178119,0.0392320818679101,4.62828830471687
"549",37,454,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,4,1.28,0,1,0.562075298653416,0.577567567567568,0.558607455193554,214.587469134104,1.69106202228996,0.108641975308642,0.886538461538461,0.425670176346664,0.108641975308642,0.172708573773652,20.6,120.347690294552,13.1549829463165,0.493827160493827,0.495673076923077,0.432738558523192,0.493827160493827,0.461124590730019,92.45,0.025592735306611,0.0214985830661783,0.0325754374623283,10.2932271502834,0.227731581842885,0.0298669293249037,0.0219707911760569,0.0985386007267801,0.0298669293249037,0.0452732654527347,2.45806941788833,8.77004765983371,1.24863249263476,0.0342227266595548,0.0309576405120428,0.026673765455134,0.0342227266595548,0.0289201571100369,3.33206116074531
"550",37,54,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,0,1.28,0,1,0.458445399888238,0.697297297297297,0.0145425220482295,18.6547446266365,0.580767378003268,0.399382716049383,0.837019230769231,0.65975047882943,0.399382716049383,0.49563010417801,49.3,11.6075991783066,1.22934881275233,0.580246913580247,0.611538461538462,0.539229920264633,0.580246913580247,0.558586764224421,87.4,0.0493870217200413,0.0326686513762929,0.02335585574184,0.822515532614167,0.0341418950649905,0.0539289712026348,0.0470513073319366,0.0728042298238612,0.0539289712026348,0.0545209742346837,6.42445983803513,0.681626273322354,0.0974162984655444,0.0440601390725528,0.0575571967159847,0.0488782550646869,0.0440601390725528,0.0445475126758899,4.95665421959527
"551",37,637,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,0,0.3,0,1,0.182747099204805,0.631891891891892,0.0186467319162206,37.8358974544397,0.705577218138209,0.217283950617284,0.866826923076923,0.544666109974309,0.217283950617284,0.30763214246551,31.45,21.7063522845184,2.34337005436391,0.51358024691358,0.549519230769231,0.470253758113365,0.51358024691358,0.490728731288642,88.45,0.0572419819043442,0.0306729966683483,0.0260110781149458,1.27866709981466,0.0322871877027288,0.0684923177226277,0.0377302698609585,0.112565603673769,0.0684923177226277,0.0865196515073993,8.36329700788542,1.1925335132161,0.206269000114405,0.0489585421472144,0.0377302698609585,0.0387920792869376,0.0489585421472144,0.0421259743230167,3.96663718107868
"552",37,687,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,0.5,0.3,0,1,0.194464707374162,0.638918918918919,0.14080368589065,64.4519333747275,0.902012173108614,0.220987654320988,0.854807692307692,0.545330990996743,0.220987654320988,0.312964247685825,33,38.2560583680326,4.03709164043743,0.52716049382716,0.546153846153846,0.474686000325094,0.52716049382716,0.499258614993147,89.9,0.0573340969796275,0.0313032445944607,0.0481337596133423,2.72172161399879,0.0896082798871274,0.0381887215867347,0.0363675953720967,0.0701231164102154,0.0381887215867347,0.0444788158568474,5.3900493113651,3.2546941441785,0.398161671115647,0.0444408344501694,0.0293644397319674,0.0279274742614577,0.0444408344501694,0.0337847962077117,4.50613616726068
"553",37,737,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,1,0.3,0,1,0.2117476244381,0.617297297297297,0.212379668932606,112.852235683939,1.18549482030906,0.159876543209877,0.855288461538461,0.460291460430761,0.159876543209877,0.236548118351359,28,66.5873744123874,6.70215238761754,0.499382716049383,0.51875,0.446606466685649,0.499382716049383,0.471239389675886,90.5,0.0453910461086768,0.0301011328306028,0.032502596911646,6.31437093103463,0.105984444190534,0.0357082401402415,0.0238555796311698,0.0679071952624346,0.0357082401402415,0.0474892481772074,3.75569742629711,4.99825865833701,0.635238086304972,0.0481448158657614,0.0330851310313213,0.0329728413332987,0.0481448158657614,0.0384121103041249,4.65097612844534
"554",37,787,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,1.5,0.3,0,1,0.226920802332273,0.587837837837838,0.224884526154054,169.206025926412,1.44436354614866,0.137654320987654,0.892307692307692,0.49571779887492,0.137654320987654,0.21430718532271,22.35,97.0151078622315,10.3231153901131,0.498765432098765,0.502884615384615,0.438859558344318,0.498765432098765,0.46662339006958,92.1,0.0501165121103457,0.0323790456761849,0.0490306630856523,12.1875050020853,0.126044359477345,0.0433766391221952,0.028180580656348,0.115225558163666,0.0433766391221952,0.0615536078210264,4.09460492278366,9.3195165111839,1.23341405935989,0.0530478727331694,0.0478333912967955,0.0439898067109021,0.0530478727331694,0.0467401032369731,4.58716745532119
"555",37,837,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,2,0.3,0,1,0.209128505299306,0.572972972972973,0.224993392361177,222.131475842982,1.5580977724486,0.109259259259259,0.89375,0.440150593306673,0.109259259259259,0.174199442535288,19.9,124.437051848346,13.5564637849049,0.514197530864198,0.508173076923077,0.448320194284698,0.514197530864198,0.47869085373501,92.8,0.0368963545827321,0.0277845475926028,0.0388684549715388,11.3004994826973,0.175732297801175,0.0358875107499966,0.022598576405584,0.100124890060279,0.0358875107499966,0.0523083232029272,3.56739621986032,8.9562589139421,1.13926747188556,0.0525731873524658,0.031856272473726,0.0326507405464256,0.0525731873524658,0.0398535159444004,4.85147834224406
"556",37,887,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,2.5,0.3,0,1,0.221036846344701,0.571891891891892,0.222206722698386,275.004333783966,1.75485794875311,0.091358024691358,0.908173076923077,0.440240659753044,0.091358024691358,0.150805394956353,16.95,156.925860164326,16.7392906124891,0.509876543209877,0.510096153846154,0.447117134652477,0.509876543209877,0.476151268360341,92.25,0.0356823097352891,0.034033500989079,0.042467752676015,13.8420490825895,0.154217949994828,0.0363594063971172,0.0330851310313213,0.165632620583785,0.0363594063971172,0.0587546513412528,2.68475226731296,10.8023860712994,0.929989227735929,0.0566600199102665,0.0350838464916053,0.0378663290266552,0.0566600199102665,0.0451707045204963,4.68901291374455
"557",37,937,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,3,0.3,0,1,0.22970178001842,0.561081081081081,0.241103080343656,328.055043971636,1.97118890820374,0.0925925925925926,0.924038461538462,0.476083152958153,0.0925925925925926,0.153661955736643,15.4,181.684879332127,19.7069184440044,0.516049382716049,0.507692307692308,0.449522387870724,0.516049382716049,0.480255031469314,93,0.0565747132705361,0.0231068810867696,0.0429536512458852,19.0368586352409,0.307480332052189,0.0383145496759079,0.0215909929084842,0.117481968049143,0.0383145496759079,0.0583990184269071,4.14728827066554,14.7118013667874,1.35008974557232,0.046814299380564,0.0406272832528003,0.0364170264942626,0.046814299380564,0.0397584013512508,4.34074938958216
"558",37,987,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,3.5,0.3,0,1,0.239363565594937,0.562702702702703,0.215890649845475,390.349308185946,2.10801983721368,0.0777777777777778,0.929326923076923,0.45698205960706,0.0777777777777778,0.132053695695861,13.65,221.992812076986,23.2435518389721,0.504320987654321,0.509615384615385,0.445389292514623,0.504320987654321,0.472871571635718,91.85,0.0493243680893128,0.0257089699532638,0.0557041793666,13.7568176122103,0.387855815376456,0.0353979975950851,0.0242199625667156,0.159370090582843,0.0353979975950851,0.0559471841219913,3.21632349773857,8.30125174124026,2.35088272828347,0.0522671263185814,0.0529420924316681,0.0497602302172044,0.0522671263185814,0.0502455187085493,3.37599887752538
"559",38,1038,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,4,0.3,0,1,0.221275632772018,0.542972972972973,0.233000753995537,435.025959724342,2.20248051508729,0.0722222222222222,0.934134615384615,0.466939127049421,0.0722222222222222,0.124466070591868,12.7,242.395211374248,26.1301452561576,0.530246913580247,0.500961538461538,0.452709918307708,0.530246913580247,0.488269903613111,94.85,0.0418872132193878,0.0228307033053605,0.0352525452600072,31.0131785508986,0.376057957652647,0.0257333732598385,0.024018210092964,0.169707873610111,0.0257333732598385,0.0432924511744517,2.53605578553951,17.3615320566051,3.27698084818851,0.0512128389693426,0.0387011765336502,0.0391547852044752,0.0512128389693426,0.0436562869469678,3.43779304970959
"560",38,105,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,0.5,1.28,0,1,0.522102827151113,0.687297297297297,0.366870604224776,31.7902283398735,0.73971728622873,0.340740740740741,0.786538461538462,0.55261780818782,0.340740740740741,0.420879077846911,49.8,19.6277026238912,2.06159986137116,0.537654320987654,0.552884615384615,0.48452319112907,0.537654320987654,0.509303816079909,90.05,0.0316726203465023,0.0358242949465258,0.0285489985119638,1.40184718391213,0.0569034527069344,0.061585279188777,0.0381566865861853,0.0796959392471073,0.061585279188777,0.0690131761618391,4.28706745554826,1.6829861262146,0.208790044266055,0.0541071756410512,0.0586542609662109,0.0491152821396102,0.0541071756410512,0.0496394961264706,5.38492046561996
"561",38,155,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,1,1.28,0,1,0.551323847296792,0.671621621621622,0.499110082910826,53.59547317617,0.954264019820544,0.253703703703704,0.79375,0.4898011327908,0.253703703703704,0.333736586758996,42,32.053602842765,3.3992768672565,0.525925925925926,0.540865384615385,0.471293763042785,0.525925925925926,0.496829675841506,90.35,0.0323729896334181,0.032850552771961,0.0257914503950515,2.67898273755227,0.0541886985220475,0.0354828782163411,0.030800054146211,0.0608069946819574,0.0354828782163411,0.0425272180443663,3.62738125055006,2.46685198701539,0.30787912960372,0.0530478727331693,0.0380641157457447,0.0389680025189954,0.0530478727331693,0.043864683618026,4.3802787702683
"562",38,205,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,1.5,1.28,0,1,0.548120963452045,0.638108108108108,0.531002020089091,79.2765064943437,1.08661449142775,0.218518518518519,0.817307692307692,0.481138586017484,0.218518518518519,0.299960216011097,36.7,46.6507224861057,5.03010185011401,0.50679012345679,0.525961538461538,0.454232072752857,0.50679012345679,0.478736451670147,90.35,0.0294407867556324,0.0363018880109748,0.0304005995465598,3.951412047284,0.0833561265800757,0.0344796050463431,0.0218374989983719,0.0503797993494939,0.0344796050463431,0.0408021754607163,3.61429908761531,2.5301902883273,0.430195754974596,0.0409410869280441,0.0325849630868429,0.0255970612644272,0.0409410869280441,0.0303784184748614,4.95532674582562
"563",38,255,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,2,1.28,0,1,0.551574347800727,0.620810810810811,0.536563657056943,106.63382101171,1.26075264671382,0.185185185185185,0.835576923076923,0.464071031918348,0.185185185185185,0.263892856130517,32.1,62.8602817548611,6.64891616765842,0.509876543209877,0.51875,0.451797435441822,0.509876543209877,0.478772095041005,91.35,0.030963577213758,0.0329627108998775,0.0312801069367868,5.96204615930544,0.168451183335954,0.0463666348925569,0.0271785163934286,0.0811634052501798,0.0463666348925569,0.0592000783725417,4.06396228743381,3.47602503506314,0.56412076039153,0.0492363001631545,0.0338125235478872,0.0318164865777227,0.0492363001631545,0.0379937581493255,4.76030737618796
"564",38,305,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,2.5,1.28,0,1,0.546684479447724,0.596756756756757,0.54406217024193,131.063732267873,1.30810480978444,0.179012345679012,0.860576923076923,0.500091683532486,0.179012345679012,0.262955624503931,29,75.6765338552954,8.16908404086085,0.516049382716049,0.506730769230769,0.448122982542992,0.516049382716049,0.479382269674767,93.1,0.0265003134854876,0.0351799692063937,0.0292421712630998,7.62038993072698,0.09145010552249,0.0343397277757604,0.0272857298921226,0.0751190585016191,0.0343397277757604,0.0458972960365142,3.4792618696923,5.72991246061467,1.04652862790133,0.0600285778398054,0.0318295297806014,0.0373971056040458,0.0600285778398054,0.0463480615404122,4.95134218911238
"565",38,355,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,3,1.28,0,1,0.558225025216444,0.598918918918919,0.542826422188333,161.01939551908,1.48265126293457,0.146296296296296,0.884615384615385,0.499055859914654,0.146296296296296,0.225727481606645,23.85,90.1605443585511,10.1313918559749,0.508641975308642,0.514903846153846,0.449985237936555,0.508641975308642,0.47719759329297,91.65,0.0279581245476192,0.0309574509476246,0.0293047083955555,8.7620071802163,0.135216134222914,0.0284007113626986,0.0273747537172035,0.089620634542729,0.0284007113626986,0.0416292225333728,2.8704483420209,7.05348131100638,0.816977656743737,0.0364035051475846,0.0419095872142299,0.0293867341053206,0.0364035051475846,0.029956636057898,4.89118433618345
"566",38,405,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,3.5,1.28,0,1,0.544875527897772,0.595675675675676,0.540193484203114,188.018186920556,1.55033218712032,0.112345679012346,0.879807692307692,0.424551065747371,0.112345679012346,0.17683046523921,21.6,107.884646932062,11.4652047783425,0.477777777777778,0.501923076923077,0.427651564949886,0.477777777777778,0.451083920306207,90.5,0.0260297237196701,0.0366024709392541,0.0334807077759964,11.4190182005598,0.145141218005465,0.0327616855318845,0.0345281176182504,0.114907924476035,0.0327616855318845,0.049271064923044,3.83062451964772,7.15214775129135,1.13685263301834,0.0569424744020377,0.0475783868609896,0.0472464403335763,0.0569424744020377,0.0505386145981551,4.35889894354067
"567",38,455,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,4,1.28,0,1,0.557390992238252,0.594324324324324,0.55209213404311,210.68034813197,1.65377239944342,0.123456790123457,0.892307692307692,0.473523416524053,0.123456790123457,0.195117928601405,21.2,120.849503599173,12.6363581958665,0.511111111111111,0.515865384615385,0.45148962413157,0.511111111111111,0.479326276222718,91.75,0.0277777599156426,0.0222853323645633,0.0314966282178178,17.9667349698626,0.178764024955102,0.0320437375073111,0.0305023854053377,0.106544617199632,0.0320437375073111,0.0478774260104659,3.47320570866985,9.31151190540739,1.76802612414769,0.0397329424018671,0.0387482984024784,0.0350652625471964,0.0397329424018671,0.0364440694399112,3.12671005842782
"568",38,55,20,3,168,0.333333333333333,4,185,81,1,0.05576108,0.75,0,1,0,0,1.28,0,1,0.479727181678472,0.682432432432432,0.0175768192631275,18.6014599338993,0.600922984238545,0.380864197530864,0.814423076923077,0.618494258578782,0.380864197530864,0.469495181314028,50.15,11.4469231210161,1.23471089248594,0.562345679012346,0.590865384615385,0.517890515046208,0.562345679012346,0.538737596992604,88.1,0.0364644709339604,0.0427379799186936,0.0257693552499667,0.603550285684337,0.0285461012017298,0.0513379965446431,0.045859808987269,0.0604768985560805,0.0513379965446431,0.045976811241818,6.83085106818978,0.675242991425806,0.116847118428093,0.0479779066586967,0.0516840163186023,0.0449504438653073,0.0479779066586967,0.043525569959276,5.39883028266796
